6626.358887   374.453705   0   [16528, 6449, 12501]
6655.883301   374.866089   1   [16528, 6449, 12501]
6675.503906   375.323639   2   [16528, 6456, 6449]
6668.897949   377.701172   3   [6456, 16528, 6449]
6639.258301   379.384369   4   [6456, 16528, 12505]
6686.861328   373.416687   5   [6456, 16528, 12505]
6714.259766   368.160767   6   [6456, 16528, 12508]
6768.386719   373.054626   7   [6456, 16528, 12508]
6789.149902   381.766418   8   [6456, 16528, 12508]
6843.390625   382.608002   9   [6456, 12508, 16528]
6897.630859   379.884735   10   [6456, 12508, 12520]
6902.695312   384.754364   11   [12508, 6456, 12520]
6942.667969   390.544769   12   [12508, 12520, 6456]
6963.732910   393.877686   13   [12520, 12508, 6456]
6984.281250   397.189545   14   [12520, 3006, 12508]
7023.470215   391.341187   15   [12520, 3006, 12508]
7018.743652   391.624664   16   [12520, 3006, 3003]
7006.011230   392.914215   17   [12520, 3006, 3003]
6955.419922   397.238007   18   [12520, 3006, 3003]
6917.675293   395.713165   19   [12520, 3006, 3003]
6886.542969   395.423523   20   [12520, 3006, 16565]
6853.001465   400.245453   21   [12520, 16565, 3006]
6833.232910   401.807404   22   [12520, 16565, 3006]
6821.364746   400.237946   23   [12520, 16565, 3006]
6812.351562   401.552643   24   [12520, 16565, 3006]
6859.333496   408.469421   25   [12520, 16565, 10515]
6845.428223   412.524475   26   [12520, 16565, 10515]
6886.149902   407.484344   27   [12520, 16565, 10519]
6898.473145   405.064362   28   [12520, 16565, 10519]
6912.481934   402.077515   29   [12520, 16565, 15121]
6888.966797   403.842316   30   [16565, 12520, 10519]
6915.982422   404.354370   31   [16565, 12520, 10519]
6910.712402   403.864960   32   [16565, 12520, 15121]
6860.732910   406.664337   33   [16565, 10519, 15121]
6812.097656   408.135010   34   [16565, 15128, 15121]
6760.302734   408.019531   35   [16565, 15128, 15121]
6703.789062   406.244690   36   [16565, 15128, 12255]
6655.358887   411.729370   37   [16565, 15128, 12255]
6625.000488   416.866669   38   [16565, 15128, 15121]
6602.937012   409.253540   39   [16565, 15121, 15128]
6565.360840   408.840576   40   [16565, 15128, 15121]
6535.628906   407.326813   41   [16565, 15128, 12255]
6511.834473   411.942932   42   [16565, 12255, 15128]
6470.100098   416.163544   43   [12255, 16565, 15128]
6468.539062   417.597748   44   [12255, 16565, 15128]
6487.386230   418.269531   45   [16565, 12255, 15128]
6520.464844   417.106567   46   [12255, 12259, 15128]
6472.998535   415.715210   47   [12259, 12255, 15128]
6481.902832   425.601349   48   [12259, 12255, 15128]
6494.329590   430.213989   49   [12255, 12259, 3041]
6486.858887   433.808807   50   [3041, 12259, 12255]
6395.373535   432.270142   51   [12259, 3041, 12255]
6452.994629   425.109467   52   [12259, 12554, 3041]
6420.488281   419.622498   53   [12554, 12259, 12555]
6371.212402   421.085388   54   [12554, 12555, 12259]
6326.447754   421.789124   55   [12555, 12554, 10539]
6396.174316   424.529633   56   [12555, 12554, 12558]
6402.849609   424.470581   57   [12558, 16590, 12555]
6359.471191   423.282776   58   [12558, 16590, 16587]
6446.500488   416.554565   59   [12558, 16590, 16587]
6520.515137   423.326782   60   [16590, 16597, 12558]
6546.172363   430.793243   61   [16597, 16590, 16587]
6522.537109   434.366241   62   [16597, 16590, 16601]
6480.833496   425.786011   63   [16597, 12570, 16601]
6385.181641   421.076965   64   [16597, 12570, 16601]
6332.431641   424.900574   65   [16597, 12570, 16601]
6337.978027   426.985626   66   [16597, 10550, 12570]
6392.796387   427.121063   67   [16597, 16601, 12570]
6370.624512   427.974823   68   [16601, 12570, 6521]
6270.494141   430.219879   69   [16601, 12570, 6521]
6303.221191   428.548004   70   [12570, 16601, 6521]
6293.427734   420.547363   71   [12570, 6523, 16601]
6318.937988   420.366577   72   [12570, 16605, 6523]
6377.111816   429.837891   73   [16605, 12570, 11127]
6382.817871   431.483978   74   [16605, 12570, 16601]
6358.952637   427.796478   75   [12570, 11135, 6521]
6333.793457   418.695984   76   [12570, 10560, 11135]
6357.394531   410.579346   77   [12570, 6523, 10560]
6438.275879   417.487305   78   [12570, 6523, 10560]
6440.094238   422.709351   79   [4515, 12570, 11135]
6427.217285   422.718903   80   [11135, 4515, 10560]
6418.322266   422.451172   81   [10560, 11135, 12882]
6461.823730   420.821228   82   [12570, 10560, 12882]
6560.206543   426.495667   83   [12882, 11142, 12570]
6633.931641   428.650116   84   [12882, 11142, 11135]
6603.492676   420.346558   85   [12882, 11145, 11135]
6620.380859   412.582825   86   [12882, 11135, 5105]
6609.354004   410.490326   87   [12882, 5105, 11142]
6584.110840   410.640167   88   [12882, 7122, 13170]
6530.784668   398.305176   89   [12882, 6542, 7122]
6489.414551   390.186737   90   [12882, 6542, 5105]
6480.072266   392.734375   91   [12882, 6542, 5105]
6451.361328   398.561920   92   [12882, 8561, 5105]
6416.606934   400.968262   93   [12882, 8561, 5105]
6365.941406   392.776886   94   [12882, 8561, 8564]
6270.001465   386.170288   95   [12882, 8564, 12310]
6224.166504   385.635254   96   [12310, 8564, 12882]
6255.976562   382.891266   97   [12310, 8564, 3096]
6267.603027   373.421661   98   [12310, 12602, 8564]
6233.787109   367.178192   99   [12310, 12602, 11161]
6262.927246   353.941132   100   [12602, 12310, 12314]
6225.153809   359.883484   101   [12602, 12314, 11163]
6180.780762   359.418427   102   [12602, 12314, 11163]
6236.345215   358.841827   103   [12602, 12314, 11163]
6328.609863   347.513702   104   [12314, 12602, 12896]
6371.327637   344.018799   105   [12314, 12896, 12602]
6349.123047   344.455475   106   [6560, 12896, 12897]
6238.832520   332.179382   107   [6560, 12896, 12897]
6169.521484   326.638947   108   [6560, 12897, 12321]
6147.450684   320.060974   109   [6560, 12321, 12322]
6121.469238   322.025269   110   [6560, 12321, 12322]
6158.076660   314.220337   111   [12322, 12321, 6560]
6137.953613   299.781647   112   [12322, 12321, 11176]
6210.099121   295.188110   113   [12322, 14633, 11176]
6094.599609   296.258362   114   [14633, 14343, 13196]
6000.382812   298.648926   115   [14633, 12907, 13196]
5948.595215   297.781219   116   [14633, 12907, 13197]
5859.036621   293.826050   117   [14633, 12907, 14635]
5856.884277   280.157440   118   [14635, 14633, 12907]
5950.035156   287.589172   119   [14635, 14633, 6570]
5975.396484   287.358643   120   [14635, 12911, 6570]
6025.994141   278.905121   121   [12911, 14635, 14929]
6035.546387   279.573059   122   [14929, 12911, 14635]
6006.201660   277.801117   123   [14929, 14933, 12911]
5954.712402   283.833588   124   [14929, 14933, 10613]
5833.614746   267.973389   125   [14929, 10613, 14933]
5768.005859   273.000031   126   [10613, 14933, 6581]
5514.846191   285.766022   127   [10613, 14933, 6581]
5392.407715   289.002869   128   [10613, 14933, 6581]
5344.486816   292.449280   129   [10613, 14933, 6581]
5360.694824   274.616302   130   [10613, 14358, 6581]
5329.118652   269.039886   131   [10613, 14358, 14651]
5351.121582   261.202179   132   [14651, 10613, 12632]
5364.800293   257.605591   133   [14651, 14360, 14358]
5438.618652   247.582932   134   [14651, 14360, 14358]
5557.501465   226.900742   135   [14651, 14360, 14358]
5709.296875   232.423355   136   [14651, 14360, 14358]
5858.147949   225.244614   137   [14651, 14360, 14358]
5984.917480   215.828629   138   [6591, 6300, 14360]
6040.614746   214.864471   139   [6300, 6591, 10915]
6091.886719   210.755249   140   [6300, 12354, 10915]
6045.270020   215.963577   141   [12354, 6300, 10335]
6069.179688   200.837860   142   [12354, 10335, 12356]
6023.251465   190.855789   143   [12354, 12356, 12647]
5957.236816   193.530701   144   [12354, 12647, 12356]
5924.548828   193.889893   145   [12647, 12356, 12354]
5882.880371   190.101471   146   [12647, 12356, 12649]
5821.470703   177.726715   147   [12647, 12649, 12356]
5822.789062   171.120514   148   [12649, 12647, 12360]
5749.302734   159.982346   149   [12649, 12647, 12360]
5769.010254   160.283569   150   [12649, 12360, 12647]
5863.734375   159.837402   151   [12649, 12360, 12647]
6005.711426   156.342346   152   [12649, 12360, 14962]
6026.978027   150.075195   153   [12360, 12649, 14962]
6013.337891   146.114182   154   [14962, 15550, 12360]
5831.643066   140.696152   155   [15550, 14962, 14384]
5683.542969   136.015778   156   [15550, 14962, 11516]
5631.693359   128.355667   157   [15550, 14676, 11516]
5568.503906   122.596390   158   [15550, 14676, 13535]
5474.466309   118.557510   159   [13537, 11223, 10930]
5384.003418   116.206978   160   [10644, 13537, 11223]
5378.920410   110.634239   161   [10644, 13537, 11223]
5276.667480   106.088066   162   [14106, 10936, 14392]
5079.865234   103.415779   163   [14392, 10936, 14106]
4933.691895   100.896233   164   [14392, 10936, 14107]
4861.177246   99.332138   165   [14392, 15264, 14107]
4836.446777   94.492607   166   [15264, 14392, 10939]
4791.302246   94.606987   167   [15264, 16128, 12379]
4703.501465   92.006828   168   [16128, 12379, 12668]
4588.319336   89.984993   169   [14113, 16128, 10942]
4507.957520   88.502670   170   [14113, 10942, 16128]
4478.989746   84.612640   171   [14113, 12961, 10942]
4469.858887   84.306526   172   [14113, 12961, 10942]
4441.117676   80.484367   173   [14113, 16709, 12961]
4426.040527   78.388077   174   [14113, 16709, 12385]
4435.682129   79.872780   175   [14113, 16709, 12385]
4471.664551   79.656479   176   [16709, 14113, 14121]
4448.662109   76.526703   177   [14121, 16709, 2593]
4416.980957   76.064079   178   [14121, 16709, 14699]
4388.105469   75.722977   179   [14121, 14699, 14700]
4348.486816   76.662506   180   [14121, 14699, 14700]
4297.711426   73.052132   181   [14121, 14699, 14700]
4283.624512   73.618782   182   [14121, 14699, 14700]
4269.582520   75.518402   183   [14121, 14699, 16145]
4283.664551   74.074005   184   [14121, 16145, 14699]
4275.812500   73.067322   185   [16145, 14121, 15003]
4270.548828   71.568848   186   [15003, 16145, 14121]
4280.721191   74.100563   187   [15003, 16145, 14121]
4283.633789   77.894463   188   [15003, 16145, 14704]
4286.473145   76.198334   189   [15003, 16145, 14704]
4276.797363   74.381805   190   [15003, 16145, 14140]
4276.778809   74.469879   191   [15003, 16145, 14140]
4262.925781   76.871964   192   [15003, 16145, 14140]
4267.553223   83.016205   193   [15003, 16145, 14140]
4280.412598   81.304581   194   [15003, 14140, 16145]
4271.469727   77.102554   195   [15003, 14140, 16145]
4255.894043   79.175545   196   [15003, 14140, 14424]
4250.852051   82.408379   197   [15003, 14140, 14424]
4247.208496   83.659660   198   [15003, 14140, 14424]
4211.973145   82.939331   199   [15003, 14140, 14145]
4197.093262   86.276848   200   [15003, 14140, 14145]
4190.853516   92.711670   201   [15003, 14140, 14145]
4194.228027   94.132034   202   [15003, 14140, 14145]
4198.320801   101.617889   203   [15003, 14145, 14140]
4212.420898   109.628159   204   [14145, 15003, 16739]
4201.374512   124.489052   205   [14145, 16739, 15297]
4208.920898   129.308060   206   [16739, 14145, 15297]
4244.328125   125.693069   207   [16739, 14145, 15297]
4288.681152   131.908508   208   [16739, 15297, 14145]
4306.734375   134.257233   209   [16739, 15302, 14152]
4279.150879   153.509048   210   [15302, 14152, 16739]
4306.948242   164.995499   211   [14152, 15302, 16739]
4346.517578   175.568954   212   [14152, 15302, 14154]
4410.634277   187.534409   213   [14154, 14152, 15302]
4496.577637   200.323486   214   [14154, 14152, 14443]
4586.869629   219.131989   215   [14154, 14443, 14730]
4702.840332   229.904526   216   [15021, 14443, 14154]
4904.728027   251.673798   217   [15021, 14159, 14443]
4728.616699   271.122986   218   [15021, 14159, 16175]
4833.795410   283.170563   219   [14159, 16175, 15021]
4928.748047   285.385040   220   [14159, 15025, 16464]
5102.704590   296.945526   221   [15025, 16464, 14159]
5230.504395   321.423676   222   [15025, 12146, 10706]
5674.691406   334.292664   223   [15025, 12146, 10706]
6114.506348   350.809174   224   [14741, 2931, 52]
6035.128906   362.915039   225   [14741, 10421, 6389]
5982.628906   367.870819   226   [14741, 14455, 2646]
5829.787598   376.055420   227   [16184, 14455, 6967]
5770.410645   377.142822   228   [16184, 13016, 11289]
5956.809082   387.542969   229   [16184, 15034, 13016]
5781.540527   403.169922   230   [15034, 15323, 13306]
5856.234375   409.905853   231   [15323, 15034, 12155]
6013.236816   406.212860   232   [15036, 12156, 12155]
6232.967285   407.304749   233   [12157, 15036, 12156]
6327.107910   419.148224   234   [12734, 10718, 12157]
6432.253418   421.616333   235   [16191, 12734, 10718]
6433.259277   424.970764   236   [16768, 15041, 16191]
6466.877441   426.491760   237   [15041, 16768, 6689]
6572.956543   430.394806   238   [15041, 11010, 15332]
6657.158203   431.011841   239   [15332, 3236, 11010]
6653.716797   429.280304   240   [15332, 3236, 2947]
6799.574707   434.375763   241   [15332, 3236, 16198]
6900.937988   443.961395   242   [16198, 13318, 4102]
6848.525391   444.302490   243   [16199, 2663, 16198]
7003.781250   443.524353   244   [2663, 16199, 13031]
7058.536621   437.731842   245   [16778, 9289, 13032]
6897.733887   440.277374   246   [16778, 10730, 1227]
6887.297363   437.136627   247   [16778, 1227, 10730]
6963.598145   440.777771   248   [16780, 1227, 16778]
7130.039551   442.614349   249   [16780, 9005, 1227]
7171.094238   441.626282   250   [16780, 10734, 9005]
7209.694824   440.941498   251   [5263, 3247, 10734]
7298.167969   440.852905   252   [5263, 5264, 3247]
7431.162598   440.934753   253   [5264, 5263, 9008]
7587.832031   440.112335   254   [5264, 10738, 16787]
7544.190918   437.489990   255   [16787, 15061, 10738]
7537.566406   432.939240   256   [15061, 2964, 16787]
7642.990723   424.686249   257   [15061, 2964, 14485]
7750.032715   422.240753   258   [15061, 14485, 2964]
7854.212402   420.847656   259   [15061, 14485, 4126]
7835.621094   420.267975   260   [4126, 15066, 4122]
7821.623535   413.754883   261   [4126, 15066, 12185]
7840.515625   413.870667   262   [15066, 4126, 12185]
7859.962402   409.163757   263   [4126, 15066, 10749]
7830.453125   406.582001   264   [4126, 14782, 10750]
7828.707520   412.157288   265   [14782, 4126, 10750]
7799.500000   411.637939   266   [14782, 4126, 10750]
7825.666504   408.700409   267   [14782, 4126, 12189]
7833.815918   404.397217   268   [14782, 4126, 16506]
7796.765137   391.580048   269   [16229, 14782, 16807]
7715.232422   389.816772   270   [16229, 16807, 12770]
7545.831543   390.160553   271   [16229, 16807, 4133]
7379.982910   392.488434   272   [16229, 16807, 4133]
7260.638672   387.314667   273   [16229, 16807, 4133]
7154.238770   386.939453   274   [16229, 16807, 4133]
7104.052246   393.676666   275   [16807, 16229, 4133]
7113.104004   391.642975   276   [16229, 16809, 16807]
7076.244629   392.821167   277   [16809, 16229, 16235]
7093.849121   396.937195   278   [16235, 16229, 16809]
7118.922363   397.133759   279   [16235, 16229, 16817]
7120.165527   396.053925   280   [16235, 16817, 686]
